customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,gasto_mensual,gasto_total,gasto_diario
8108-uxrqn,0.0,female,0,1,1,11,0,no phone service,dsl,yes,no,no,no,yes,yes,month-to-month,0,electronic check,50.55,565.35,1.6849999999999998
8109-yuohe,0.0,male,0,0,0,17,1,no,dsl,yes,yes,no,no,no,no,one year,0,mailed check,56.1,946.95,1.87
8111-bkvds,0.0,female,0,0,0,10,0,no phone service,dsl,yes,yes,yes,no,no,no,month-to-month,0,bank transfer (automatic),40.7,449.3,1.3566666666666667
8111-rkspx,1.0,male,0,0,0,4,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),72.2,305.55,2.4066666666666667
8111-sllhi,1.0,male,1,1,0,39,1,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,1,electronic check,105.65,4284.8,3.521666666666667
8118-lsuel,1.0,male,1,0,0,23,1,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,1,electronic check,106.4,2483.5,3.546666666666667
8118-tjafg,0.0,male,0,1,1,9,1,no,fiber optic,no,yes,no,yes,yes,yes,month-to-month,1,electronic check,101.5,906.85,3.3833333333333333
8120-jdcam,0.0,male,0,1,1,4,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,mailed check,69.55,284.9,2.3183333333333334
8123-qbnaz,0.0,female,0,1,1,36,1,yes,fiber optic,yes,no,yes,no,yes,yes,month-to-month,1,credit card (automatic),104.5,3684.95,3.4833333333333334
8124-nzvgj,0.0,female,0,0,0,6,0,no phone service,dsl,no,no,no,yes,yes,yes,one year,1,mailed check,49.25,255.6,1.6416666666666666
8125-qpfjd,0.0,female,0,1,0,72,1,yes,dsl,yes,no,yes,yes,yes,yes,two year,1,bank transfer (automatic),84.9,6065.3,2.83
8128-yvjrg,1.0,female,0,0,0,7,1,yes,fiber optic,yes,no,no,no,no,no,month-to-month,1,mailed check,79.65,604.7,2.6550000000000002
8129-gmvgi,0.0,female,0,1,1,56,1,no,no,no,no,no,no,no,no,two year,0,mailed check,20.05,1090.1,0.6683333333333333
8132-ypvbx,0.0,female,0,0,0,6,1,no,fiber optic,no,yes,no,no,no,yes,month-to-month,1,mailed check,85.95,514.6,2.865
8133-anhhj,0.0,female,1,0,0,49,1,yes,fiber optic,yes,yes,yes,yes,no,yes,one year,0,bank transfer (automatic),103.0,5166.2,3.433333333333333
8138-ealnd,0.0,male,0,0,0,15,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.75,311.6,0.6583333333333333
8143-etqti,0.0,female,0,1,1,23,1,no,no,no,no,no,no,no,no,two year,1,mailed check,19.65,451.55,0.6549999999999999
8144-dghxp,0.0,female,0,0,0,54,1,no,dsl,yes,no,yes,yes,yes,yes,two year,0,electronic check,80.6,4299.95,2.6866666666666665
8146-qqkzh,0.0,female,0,1,0,71,1,no,dsl,yes,no,yes,yes,yes,yes,two year,0,bank transfer (automatic),81.85,5924.4,2.728333333333333
8148-bplzq,0.0,male,0,0,0,34,1,no,dsl,no,yes,no,no,no,no,month-to-month,1,electronic check,49.8,1734.2,1.66
8148-nlegt,0.0,female,0,1,1,42,1,yes,no,no,no,no,no,no,no,two year,0,electronic check,22.95,1014.25,0.765
8148-wocmk,0.0,male,0,1,1,8,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.6,125.0,0.6533333333333334
8149-aiqcg,0.0,male,0,0,0,39,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,credit card (automatic),73.15,2730.85,2.4383333333333335
8149-rsoun,1.0,female,0,0,0,1,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,93.85,93.85,3.128333333333333
8150-qudfx,0.0,male,0,0,0,2,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.85,51.6,0.6616666666666667
8152-uobny,0.0,female,1,0,0,50,1,yes,fiber optic,no,yes,no,yes,yes,yes,one year,1,electronic check,106.8,5347.95,3.56
8152-vetur,0.0,female,0,1,0,72,1,yes,fiber optic,no,yes,no,no,yes,yes,two year,1,credit card (automatic),97.7,6869.7,3.256666666666667
8155-ibnhg,1.0,female,0,1,0,24,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,credit card (automatic),75.4,1747.85,2.5133333333333336
8158-wpezg,0.0,male,0,0,0,11,0,no phone service,dsl,no,yes,no,yes,no,no,month-to-month,1,electronic check,35.65,425.1,1.1883333333333332
8160-howox,0.0,female,0,0,0,7,1,no,dsl,no,no,no,no,yes,yes,month-to-month,1,electronic check,66.85,458.1,2.228333333333333
8161-qymtt,0.0,male,0,0,0,7,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,94.1,701.3,3.1366666666666663
8164-ockuj,0.0,female,0,1,1,59,1,no,no,no,no,no,no,no,no,two year,0,mailed check,20.6,1286.0,0.6866666666666668
8165-cbkxo,0.0,male,0,1,1,66,0,no phone service,dsl,no,yes,yes,no,yes,yes,two year,1,credit card (automatic),56.75,3708.4,1.8916666666666666
8165-zjrnm,0.0,female,0,1,1,72,1,yes,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),23.75,1679.25,0.7916666666666666
8166-orchu,0.0,male,1,1,0,33,1,no,fiber optic,yes,yes,no,yes,no,yes,one year,1,electronic check,93.55,3055.5,3.118333333333333
8166-zztfs,1.0,female,1,1,0,66,1,yes,dsl,no,yes,yes,no,yes,yes,two year,1,bank transfer (automatic),80.55,5265.1,2.685
8167-gjlrn,0.0,male,0,0,0,3,0,no phone service,dsl,no,no,no,yes,no,no,month-to-month,0,electronic check,30.4,82.15,1.0133333333333332
8168-uqwwf,1.0,female,0,0,0,11,1,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,bank transfer (automatic),97.85,1105.4,3.2616666666666663
8169-saejd,0.0,male,1,1,0,69,0,no phone service,dsl,yes,yes,no,no,yes,yes,two year,0,credit card (automatic),56.55,3952.65,1.885
8173-rxayp,0.0,female,0,1,1,24,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.7,452.55,0.6566666666666666
8174-lnwmw,0.0,female,0,0,0,31,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),20.9,689.35,0.6966666666666667
8174-tbvcf,0.0,female,0,1,0,70,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,1,credit card (automatic),94.8,6859.05,3.1599999999999997
8178-eyzuo,1.0,male,0,0,0,46,1,yes,fiber optic,yes,yes,no,no,no,yes,month-to-month,1,electronic check,93.7,4154.8,3.1233333333333335
8180-akmjv,0.0,female,0,0,0,1,1,no,dsl,no,no,no,no,no,no,month-to-month,1,credit card (automatic),44.55,44.55,1.4849999999999999
8181-yhcmf,0.0,female,0,1,1,68,0,no phone service,dsl,no,yes,yes,yes,yes,yes,two year,0,credit card (automatic),60.3,4109.0,2.01
8182-bjdsi,1.0,female,0,0,0,28,1,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,1,electronic check,89.95,2625.55,2.9983333333333335
8182-pnagi,1.0,male,0,0,0,12,1,no,dsl,no,no,no,yes,no,no,month-to-month,0,bank transfer (automatic),50.25,593.75,1.675
8183-onmxc,1.0,female,0,0,0,2,1,no,fiber optic,no,no,no,no,no,yes,month-to-month,0,electronic check,80.75,159.45,2.691666666666667
8184-wmofi,0.0,male,0,1,1,62,1,no,dsl,yes,no,yes,yes,no,yes,one year,0,credit card (automatic),71.4,4487.3,2.3800000000000003
8185-upybr,1.0,male,0,1,0,6,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,75.5,438.0,2.5166666666666666
8189-dukmv,0.0,female,0,1,0,4,1,no,no,no,no,no,no,no,no,one year,0,bank transfer (automatic),20.5,79.05,0.6833333333333333
8189-hbvrw,0.0,female,0,0,0,53,1,yes,fiber optic,yes,yes,yes,no,no,no,month-to-month,0,electronic check,90.8,4921.2,3.0266666666666664
8189-xrike,0.0,female,1,0,0,32,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,0,electronic check,90.95,2897.95,3.0316666666666667
8190-ztqfb,0.0,male,0,0,0,41,0,no phone service,dsl,no,no,yes,no,yes,yes,one year,1,electronic check,51.35,2075.1,1.7116666666666667
8191-xwszg,0.0,female,0,0,0,52,1,no,no,no,no,no,no,no,no,one year,0,mailed check,20.65,1022.95,0.6883333333333332
8194-peeby,0.0,female,0,1,1,24,1,no,no,no,no,no,no,no,no,one year,0,mailed check,19.9,533.5,0.6633333333333333
8197-bfwvu,0.0,female,0,1,1,72,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),93.25,6688.95,3.1083333333333334
8198-rkszg,0.0,female,0,1,1,14,1,yes,dsl,no,yes,no,yes,yes,yes,month-to-month,0,credit card (automatic),80.45,1137.05,2.6816666666666666
8199-zllsa,1.0,male,0,0,0,67,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,1,bank transfer (automatic),118.35,7804.15,3.945
8200-klnyw,0.0,female,0,1,0,21,1,no,dsl,yes,no,yes,yes,yes,yes,one year,0,mailed check,80.9,1714.95,2.6966666666666668
8200-lgksr,0.0,male,0,1,0,71,1,yes,dsl,yes,no,yes,yes,yes,yes,two year,0,electronic check,83.2,6126.1,2.7733333333333334
8201-aaxcb,0.0,male,0,1,1,25,1,yes,dsl,no,no,no,no,yes,no,month-to-month,0,electronic check,60.35,1404.65,2.0116666666666667
8203-xjzrc,0.0,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.25,20.25,0.675
8204-tifgj,0.0,female,0,0,0,23,1,no,no,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),20.3,470.6,0.6766666666666666
8204-yjcla,0.0,male,1,1,1,72,0,no phone service,dsl,yes,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),64.8,4732.35,2.1599999999999997
8205-mqugy,0.0,male,0,1,1,12,1,no,dsl,yes,no,no,no,no,no,month-to-month,1,electronic check,49.2,571.15,1.6400000000000001
8205-otchb,1.0,male,0,0,0,22,0,no phone service,dsl,no,yes,yes,no,no,yes,one year,1,bank transfer (automatic),43.75,903.6,1.4583333333333333
8205-vslrb,0.0,male,0,1,0,70,1,yes,dsl,yes,no,yes,yes,no,yes,two year,0,credit card (automatic),77.3,5498.2,2.5766666666666667
8207-dmrvl,0.0,male,0,1,1,72,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,0,bank transfer (automatic),114.55,8306.05,3.8183333333333334
8207-vvmyb,0.0,female,0,1,0,70,1,yes,no,no,no,no,no,no,no,two year,1,bank transfer (automatic),26.0,2006.95,0.8666666666666667
8208-eumte,0.0,male,0,0,0,16,0,no phone service,dsl,yes,yes,yes,yes,yes,no,two year,0,mailed check,54.85,916.15,1.8283333333333334
8212-crqxp,0.0,female,0,1,0,22,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,1,credit card (automatic),80.0,1706.45,2.6666666666666665
8212-djrch,0.0,male,0,1,1,5,1,no,fiber optic,yes,no,yes,no,no,yes,month-to-month,1,mailed check,90.35,434.5,3.0116666666666663
8212-fsqiv,,male,0,0,1,1,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,20.25,20.25,0.675
8213-tazpm,0.0,female,0,1,1,69,1,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,1,bank transfer (automatic),108.75,7493.05,3.625
8215-ngspe,0.0,female,0,1,1,42,1,no,no,no,no,no,no,no,no,two year,0,mailed check,20.0,833.55,0.6666666666666666
8216-azuuz,0.0,female,0,1,1,42,1,no,fiber optic,no,no,yes,yes,yes,yes,two year,1,electronic check,100.4,4303.65,3.3466666666666667
8217-qyohv,0.0,male,0,0,0,5,1,no,dsl,yes,no,no,yes,no,no,month-to-month,1,mailed check,55.75,266.95,1.8583333333333334
8218-ffjds,0.0,female,0,1,0,72,1,yes,dsl,yes,yes,no,yes,yes,yes,two year,1,bank transfer (automatic),86.4,6058.95,2.8800000000000003
8219-vybvi,0.0,male,0,0,1,39,1,yes,no,no,no,no,no,no,no,two year,0,mailed check,25.0,1004.35,0.8333333333333334
8220-ocufy,0.0,female,0,0,0,21,1,no,dsl,yes,no,yes,yes,no,no,one year,1,electronic check,60.25,1258.35,2.0083333333333333
8221-eqdgl,0.0,male,0,1,0,35,1,no,dsl,yes,yes,yes,no,no,no,month-to-month,0,mailed check,61.0,2130.45,2.033333333333333
8221-hvayi,0.0,male,0,1,1,35,1,yes,dsl,yes,yes,yes,yes,no,no,two year,1,credit card (automatic),69.15,2490.15,2.305
8224-dwckx,0.0,male,1,0,0,12,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,credit card (automatic),73.3,828.05,2.4433333333333334
8224-ivvpa,0.0,female,0,0,0,27,1,no,dsl,yes,yes,no,no,no,no,month-to-month,1,mailed check,56.7,1652.95,1.8900000000000001
8224-kdlkn,0.0,male,0,1,1,72,1,yes,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),25.0,1738.9,0.8333333333333334
8224-uaxbz,0.0,female,0,1,0,58,0,no phone service,dsl,yes,yes,no,no,yes,no,one year,1,electronic check,45.35,2540.1,1.5116666666666667
8225-btjau,1.0,male,1,0,0,10,1,no,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,79.25,793.55,2.6416666666666666
8226-bxges,0.0,male,0,1,0,64,1,yes,fiber optic,yes,yes,yes,no,no,no,one year,0,bank transfer (automatic),89.45,5692.65,2.981666666666667
8229-bujhx,0.0,female,0,1,1,71,1,no,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),20.5,1500.95,0.6833333333333333
8229-myejz,0.0,female,0,0,0,10,1,no,dsl,no,yes,no,no,no,no,month-to-month,0,electronic check,51.2,498.25,1.7066666666666668
8229-tniqa,1.0,female,0,0,0,4,1,no,dsl,no,no,no,no,no,no,month-to-month,1,mailed check,45.3,196.95,1.51
8231-bswxx,0.0,male,0,0,0,71,1,yes,fiber optic,no,yes,no,no,no,no,one year,1,credit card (automatic),79.05,5552.5,2.635
8232-ctlko,0.0,female,0,1,1,66,1,no,dsl,yes,no,no,no,yes,no,two year,1,electronic check,59.75,3996.8,1.9916666666666667
8232-utfoz,0.0,male,0,0,0,69,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.95,1399.35,0.6649999999999999
8234-gszyk,0.0,male,0,0,0,43,1,yes,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),26.45,1110.05,0.8816666666666666
8237-ulixl,0.0,female,0,1,0,72,1,yes,no,no,no,no,no,no,no,two year,0,credit card (automatic),24.85,1871.85,0.8283333333333334
8241-juiqo,0.0,female,0,0,0,61,1,no,no,no,no,no,no,no,no,one year,0,bank transfer (automatic),19.45,1336.35,0.6483333333333333
8242-jsvbo,0.0,male,0,0,0,7,1,no,dsl,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),44.65,322.5,1.4883333333333333
8242-pdsgj,0.0,male,0,1,0,70,0,no phone service,dsl,yes,no,yes,yes,no,no,two year,1,credit card (automatic),39.15,2692.75,1.305
8242-soquo,0.0,female,1,0,0,5,1,no,fiber optic,no,yes,no,no,yes,no,month-to-month,1,electronic check,84.7,392.5,2.8233333333333333
8245-umpyt,1.0,female,1,0,0,16,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,96.4,1581.2,3.2133333333333334
8246-shfga,0.0,male,0,0,0,17,1,no,no,no,no,no,no,no,no,month-to-month,0,credit card (automatic),21.1,385.55,0.7033333333333334
8249-thvec,0.0,male,0,1,1,51,1,no,no,no,no,no,no,no,no,one year,0,mailed check,19.4,997.75,0.6466666666666666
8250-znggw,0.0,female,1,0,0,5,1,no,dsl,yes,yes,no,yes,no,no,month-to-month,0,credit card (automatic),59.9,287.85,1.9966666666666666
8256-erhvs,,male,0,0,0,9,1,no,dsl,yes,no,yes,yes,no,yes,month-to-month,1,bank transfer (automatic),68.25,576.95,2.275
8256-twsnm,,male,0,1,1,6,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,69.8,377.85,2.3266666666666667
8257-rzahr,1.0,female,0,1,0,14,1,yes,dsl,yes,no,no,no,yes,no,month-to-month,1,bank transfer (automatic),64.7,941.0,2.1566666666666667
8258-gstjk,1.0,male,1,0,0,3,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,77.0,237.75,2.566666666666667
8259-dzliz,0.0,female,0,1,1,64,1,yes,dsl,no,yes,no,no,no,no,one year,1,bank transfer (automatic),53.85,3399.85,1.7950000000000002
8259-nfjtv,0.0,female,0,1,1,7,0,no phone service,dsl,yes,no,no,yes,no,no,month-to-month,0,mailed check,34.65,246.6,1.155
8260-ngfny,1.0,female,0,0,0,1,0,no phone service,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,25.2,25.2,0.84
8261-gwdbq,0.0,female,1,1,0,60,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),116.05,6925.9,3.868333333333333
8262-coggb,0.0,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,20.45,20.45,0.6816666666666666
8263-jqaik,1.0,male,1,0,0,2,0,no phone service,dsl,no,no,no,no,no,no,month-to-month,1,mailed check,24.45,47.5,0.815
8263-oketd,0.0,female,0,0,0,20,1,yes,dsl,no,yes,no,yes,no,yes,month-to-month,1,credit card (automatic),68.9,1370.35,2.296666666666667
8263-qmntj,0.0,male,0,1,0,72,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,electronic check,115.55,8425.3,3.8516666666666666
8265-hksow,0.0,female,0,1,1,72,1,yes,fiber optic,yes,yes,yes,yes,no,yes,two year,0,credit card (automatic),107.45,7658.3,3.5816666666666666
8266-vbfql,0.0,male,0,0,0,4,1,no,fiber optic,no,no,yes,yes,no,yes,month-to-month,1,electronic check,90.4,356.65,3.0133333333333336
8267-kfgyd,0.0,male,0,0,1,1,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,21.05,21.05,0.7016666666666667
8267-znyvz,1.0,female,0,1,0,33,1,no,fiber optic,yes,no,yes,yes,yes,yes,one year,1,electronic check,103.75,3361.05,3.4583333333333335
8268-ydixr,0.0,male,0,1,0,56,1,yes,fiber optic,yes,yes,yes,no,no,no,one year,1,electronic check,93.15,5253.95,3.105
8270-rksap,0.0,male,0,0,0,9,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,70.5,597.9,2.35
8272-onjlv,0.0,male,0,0,0,12,1,no,fiber optic,no,no,yes,no,yes,yes,one year,0,electronic check,95.7,1184.0,3.19
8276-mqbyc,1.0,male,1,0,0,51,1,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,97.8,4913.3,3.26
8277-rvrsv,0.0,female,0,1,1,33,1,yes,no,no,no,no,no,no,no,one year,0,credit card (automatic),24.15,800.3,0.8049999999999999
8280-mqrqn,1.0,female,0,0,0,1,1,no,dsl,no,no,yes,no,no,no,month-to-month,1,mailed check,50.45,50.45,1.6816666666666669
8285-abvlb,0.0,female,0,1,0,70,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.85,1328.35,0.6616666666666667
8286-afuyi,0.0,male,0,0,0,1,1,no,dsl,yes,no,no,no,no,no,month-to-month,0,electronic check,47.95,47.95,1.5983333333333334
8289-dxcfq,,female,0,0,0,1,1,yes,dsl,no,no,no,no,no,no,month-to-month,1,mailed check,50.1,50.1,1.6700000000000002
8290-ywkhz,1.0,female,1,1,0,32,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,93.2,2931.0,3.106666666666667
8292-frfzq,0.0,female,0,0,0,39,0,no phone service,dsl,yes,yes,no,yes,no,no,one year,0,bank transfer (automatic),41.15,1700.9,1.3716666666666666
8292-itgyj,0.0,female,0,1,1,45,1,yes,no,no,no,no,no,no,no,two year,1,bank transfer (automatic),24.65,1138.8,0.8216666666666667
8292-tyspy,1.0,male,0,0,0,19,1,no,dsl,no,no,yes,yes,no,no,month-to-month,1,credit card (automatic),55.0,1046.5,1.8333333333333333
8294-uimba,0.0,female,0,0,0,30,1,no,fiber optic,no,no,no,yes,yes,yes,one year,1,bank transfer (automatic),94.4,2638.1,3.146666666666667
8295-fhivv,0.0,male,0,0,0,7,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,19.4,168.65,0.6466666666666666
8295-kmene,0.0,female,0,1,1,59,1,yes,dsl,yes,no,yes,yes,yes,no,two year,1,mailed check,76.45,4519.5,2.5483333333333333
8305-vhzbz,1.0,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,20.2,20.2,0.6733333333333333
8309-ieyjd,0.0,female,1,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,mailed check,70.6,70.6,2.353333333333333
8309-ppced,0.0,female,0,1,0,72,1,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),110.45,7982.5,3.6816666666666666
8311-ueuab,0.0,female,0,1,1,67,1,yes,dsl,yes,no,no,no,yes,yes,two year,1,electronic check,75.5,5229.45,2.5166666666666666
8313-afgbw,0.0,male,0,1,0,47,1,no,dsl,no,yes,yes,no,yes,yes,two year,0,electronic check,73.6,3522.65,2.453333333333333
8313-ktihg,0.0,male,0,0,0,4,1,no,dsl,no,no,no,yes,yes,no,month-to-month,1,electronic check,61.3,249.4,2.0433333333333334
8313-ndoia,0.0,female,0,0,0,24,1,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,1,electronic check,104.15,2494.65,3.4716666666666667
8314-dpqhl,0.0,male,0,0,0,9,0,no phone service,dsl,yes,no,yes,yes,no,yes,one year,0,mailed check,50.8,463.6,1.6933333333333331
8314-htwve,0.0,female,0,1,1,7,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.85,144.15,0.6616666666666667
8316-bbqay,0.0,female,0,0,0,65,0,no phone service,dsl,yes,no,yes,yes,yes,yes,two year,0,credit card (automatic),59.95,3921.1,1.9983333333333335
8317-bvkso,0.0,male,0,0,0,14,1,no,no,no,no,no,no,no,no,month-to-month,1,electronic check,20.05,299.3,0.6683333333333333
8318-lcnbw,0.0,male,0,1,0,35,0,no phone service,dsl,yes,no,yes,no,yes,yes,one year,0,credit card (automatic),53.15,1930.9,1.7716666666666667
8319-qbehw,0.0,male,0,0,1,26,0,no phone service,dsl,no,yes,no,no,yes,no,one year,1,bank transfer (automatic),39.95,1023.75,1.3316666666666668
8325-qrpzr,0.0,female,0,0,0,7,1,no,fiber optic,no,no,yes,no,no,no,month-to-month,1,electronic check,75.15,525.0,2.5050000000000003
8327-lzkas,1.0,female,1,1,0,43,1,yes,fiber optic,no,no,yes,yes,yes,yes,one year,1,electronic check,107.55,4533.9,3.585
8327-wkmie,0.0,male,0,0,0,37,1,no,no,no,no,no,no,no,no,one year,0,credit card (automatic),20.15,785.75,0.6716666666666666
8328-skjno,0.0,male,0,0,1,23,0,no phone service,dsl,yes,yes,no,yes,no,no,one year,0,bank transfer (automatic),40.65,947.4,1.355
8329-gwvpj,0.0,female,0,1,1,50,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),69.75,3557.7,2.325
8329-ibcti,1.0,female,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.65,19.65,0.6549999999999999
8329-utmvm,0.0,male,1,0,0,27,1,yes,fiber optic,no,yes,no,yes,yes,yes,one year,1,bank transfer (automatic),104.65,2964.0,3.4883333333333337
8331-zxfoe,0.0,female,0,0,0,58,1,yes,dsl,yes,yes,yes,yes,no,no,one year,1,credit card (automatic),71.1,4299.2,2.3699999999999997
8332-osjdw,0.0,male,0,1,1,12,1,yes,no,no,no,no,no,no,no,one year,0,mailed check,26.4,314.95,0.88
8336-tavkx,0.0,female,1,1,0,72,1,yes,dsl,yes,yes,yes,yes,no,yes,two year,0,bank transfer (automatic),78.45,5682.25,2.615
8337-mssxb,1.0,female,0,0,0,14,1,no,fiber optic,no,yes,no,no,no,yes,month-to-month,1,electronic check,86.3,1180.95,2.8766666666666665
8337-upoaq,1.0,male,1,1,0,10,1,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,1,electronic check,89.8,914.3,2.993333333333333
8338-qiunr,0.0,male,0,1,1,72,1,yes,dsl,yes,no,yes,yes,no,no,two year,1,credit card (automatic),66.5,4811.6,2.216666666666667
8344-wfmfh,0.0,male,0,0,1,9,1,no,dsl,no,yes,no,no,no,no,month-to-month,1,electronic check,50.1,484.05,1.6700000000000002
8345-mvdyc,0.0,female,0,0,0,45,1,no,dsl,yes,no,yes,yes,yes,yes,two year,0,bank transfer (automatic),81.65,3618.7,2.7216666666666667
8347-gdtmp,0.0,female,0,1,0,64,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.45,1225.65,0.6483333333333333
8348-hfyiv,1.0,male,0,0,0,2,0,no phone service,dsl,no,no,yes,no,yes,yes,month-to-month,1,electronic check,49.25,90.35,1.6416666666666666
8348-jlbug,0.0,male,1,1,0,64,1,no,fiber optic,yes,no,yes,no,no,no,one year,0,credit card (automatic),80.3,5017.7,2.6766666666666667
8350-nymvi,0.0,female,0,0,0,39,0,no phone service,dsl,no,yes,yes,yes,no,no,month-to-month,0,bank transfer (automatic),41.1,1597.05,1.37
8353-cfnvi,,male,0,0,0,43,1,yes,fiber optic,no,no,no,yes,yes,yes,one year,1,electronic check,100.0,4211.55,3.3333333333333335
8356-wuaoj,0.0,female,0,1,0,1,1,no,dsl,no,no,no,no,no,no,month-to-month,1,electronic check,45.0,45.0,1.5
8357-eqxfo,1.0,female,0,0,0,7,1,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,95.35,660.9,3.1783333333333332
8361-lbrdi,0.0,female,0,0,0,58,1,yes,no,no,no,no,no,no,no,two year,0,credit card (automatic),24.35,1423.85,0.8116666666666668
8361-ltmkd,1.0,male,1,1,0,4,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,mailed check,74.4,306.6,2.48
